Z,Atom,A,B,Value,Uncertainty,Method,Year,Citation,Links,Notes
56,Ba+,8P3/2,7S1/2,0.496,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
56,Ba+,8P3/2,6D3/2,0.144,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
56,Ba+,8P3/2,6D5/2,0.387,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
56,Ba+,8P3/2,8S1/2,16.019,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
56,Ba+,8P3/2,7D3/2,6.801,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
56,Ba+,8P3/2,7D5/2,20.645,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
56,Ba+,9S1/2,6P1/2,0.383,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
56,Ba+,9S1/2,6P3/2,0.551,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
56,Ba+,9S1/2,7P1/2,1.26,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
56,Ba+,9S1/2,7P3/2,1.809,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
56,Ba+,9S1/2,8P1/2,8.137,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
56,Ba+,9S1/2,8P3/2,12.496,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
56,Ba+,8D3/2,6P1/2,0.738,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
56,Ba+,8D3/2,6P3/2,0.316,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
56,Ba+,8D3/2,7P1/2,2.475,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
56,Ba+,8D3/2,7P3/2,1.106,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
56,Ba+,8D3/2,8P1/2,12.086,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
56,Ba+,8D3/2,8P3/2,5.848,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
56,Ba+,8D5/2,6P3/2,0.969,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
56,Ba+,8D5/2,7P3/2,3.34,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
56,Ba+,8D5/2,8P3/2,17.238,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
56,Ba+,6P1/2,6S1/2,3.33,0.03,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,6P1/2,5D3/2,3.07,0.02,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,6P3/2,6S1/2,4.71,0.05,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,6P3/2,5D3/2,1.34,0.01,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,6P3/2,5D5/2,4.13,0.03,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,7S1/2,6P1/2,2.47,0.02,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,7S1/2,6P3/2,3.86,0.02,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,6D3/2,6P1/2,4.84,0.04,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,6D3/2,6P3/2,2.31,0.02,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,6D5/2,6P3/2,6.86,0.05,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,7P1/2,6S1/2,0.062,0.006,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,7P1/2,5D3/2,0.277,0.008,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,7P1/2,7S1/2,7.02,0.02,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,7P1/2,6D3/2,8.63,0.06,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,7P3/2,6S1/2,0.08,0.01,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,7P3/2,5D3/2,0.155,0.003,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,7P3/2,5D5/2,0.45,0.01,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,7P3/2,7S1/2,9.78,0.03,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,7P3/2,6D3/2,3.77,0.03,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,7P3/2,6D5/2,11.48,0.08,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,8S1/2,6P1/2,0.696,0.003,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,8S1/2,6P3/2,1.016,0.005,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,8S1/2,7P1/2,4.95,0.01,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,8S1/2,7P3/2,7.64,0.01,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,7D3/2,6P1/2,1.393,0.009,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,7D3/2,6P3/2,0.614,0.004,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,7D3/2,7P1/2,8.22,0.07,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,7D3/2,7P3/2,3.93,0.03,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,7D5/2,6P3/2,1.86,0.01,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,7D5/2,7P3/2,11.69,0.09,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,8P1/2,6S1/2,0.088,0.002,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,8P1/2,5D3/2,0.133,0.004,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,8P1/2,7S1/2,0.134,0.007,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,8P1/2,6D3/2,0.1,0.03,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,8P1/2,8S1/2,11.55,0.02,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,8P1/2,7D3/2,15.57,0.08,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,8P3/2,6S1/2,0.033,0.005,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,8P3/2,5D3/2,0.077,0.001,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,8P3/2,5D5/2,0.222,0.004,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,8P3/2,7S1/2,0.49,0.01,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,8P3/2,6D3/2,0.14,0.01,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,8P3/2,6D5/2,0.35,0.04,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,8P3/2,8S1/2,16.03,0.03,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,8P3/2,7D3/2,6.8,0.04,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,8P3/2,7D5/2,20.66,0.11,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,9S1/2,6P1/2,0.381,0.002,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,9S1/2,6P3/2,0.548,0.003,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,9S1/2,7P1/2,1.255,0.005,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,9S1/2,7P3/2,1.801,0.008,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,9S1/2,8P1/2,8.15,0.01,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,9S1/2,8P3/2,12.51,0.02,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,8D3/2,6P1/2,0.74,0.007,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,8D3/2,6P3/2,0.317,0.003,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,8D3/2,7P1/2,2.46,0.01,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,8D3/2,7P3/2,1.102,0.006,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,8D3/2,8P1/2,12.1,0.06,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,8D3/2,8P3/2,5.85,0.04,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,8D5/2,6P3/2,0.973,0.009,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,8D5/2,7P3/2,3.32,0.02,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,8D5/2,8P3/2,17.13,0.13,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
56,Ba+,6p1/2,6s1/2,3.36,0.01,CCSD(T),2009,"B. K. Sahoo, L. W. Wansbeek, K. Jungmann, and R. G. E. Timmermans, Phys. Rev. A. 79, 052512 (2009)",https://doi.org/10.1103/PhysRevA.79.052512,
56,Ba+,7p1/2,6s1/2,0.1,0.01,CCSD(T),2009,"B. K. Sahoo, L. W. Wansbeek, K. Jungmann, and R. G. E. Timmermans, Phys. Rev. A. 79, 052512 (2009)",https://doi.org/10.1103/PhysRevA.79.052512,
56,Ba+,8p1/2,6s1/2,0.11,0.05,CCSD(T),2009,"B. K. Sahoo, L. W. Wansbeek, K. Jungmann, and R. G. E. Timmermans, Phys. Rev. A. 79, 052512 (2009)",https://doi.org/10.1103/PhysRevA.79.052512,
56,Ba+,6p3/2,6s1/2,4.73,0.03,CCSD(T),2009,"B. K. Sahoo, L. W. Wansbeek, K. Jungmann, and R. G. E. Timmermans, Phys. Rev. A. 79, 052512 (2009)",https://doi.org/10.1103/PhysRevA.79.052512,
56,Ba+,7p3/2,6s1/2,0.17,0.05,CCSD(T),2009,"B. K. Sahoo, L. W. Wansbeek, K. Jungmann, and R. G. E. Timmermans, Phys. Rev. A. 79, 052512 (2009)",https://doi.org/10.1103/PhysRevA.79.052512,
56,Ba+,8p3/2,6s1/2,0.11,0.05,CCSD(T),2009,"B. K. Sahoo, L. W. Wansbeek, K. Jungmann, and R. G. E. Timmermans, Phys. Rev. A. 79, 052512 (2009)",https://doi.org/10.1103/PhysRevA.79.052512,
56,Ba+,6p1/2,7s1/2,2.44,0.04,CCSD(T),2009,"B. K. Sahoo, L. W. Wansbeek, K. Jungmann, and R. G. E. Timmermans, Phys. Rev. A. 79, 052512 (2009)",https://doi.org/10.1103/PhysRevA.79.052512,
56,Ba+,6p1/2,8s1/2,0.66,0.05,CCSD(T),2009,"B. K. Sahoo, L. W. Wansbeek, K. Jungmann, and R. G. E. Timmermans, Phys. Rev. A. 79, 052512 (2009)",https://doi.org/10.1103/PhysRevA.79.052512,
56,Ba+,6p3/2,7s1/2,3.8,0.02,CCSD(T),2009,"B. K. Sahoo, L. W. Wansbeek, K. Jungmann, and R. G. E. Timmermans, Phys. Rev. A. 79, 052512 (2009)",https://doi.org/10.1103/PhysRevA.79.052512,
56,Ba+,6p3/2,8s1/2,0.97,0.05,CCSD(T),2009,"B. K. Sahoo, L. W. Wansbeek, K. Jungmann, and R. G. E. Timmermans, Phys. Rev. A. 79, 052512 (2009)",https://doi.org/10.1103/PhysRevA.79.052512,
56,Ba+,6p1/2,5d3/2,3.11,0.03,CCSD(T),2009,"B. K. Sahoo, L. W. Wansbeek, K. Jungmann, and R. G. E. Timmermans, Phys. Rev. A. 79, 052512 (2009)",https://doi.org/10.1103/PhysRevA.79.052512,
56,Ba+,7p1/2,5d3/2,0.28,0.02,CCSD(T),2009,"B. K. Sahoo, L. W. Wansbeek, K. Jungmann, and R. G. E. Timmermans, Phys. Rev. A. 79, 052512 (2009)",https://doi.org/10.1103/PhysRevA.79.052512,
56,Ba+,8p1/2,5d3/2,0.13,0.02,CCSD(T),2009,"B. K. Sahoo, L. W. Wansbeek, K. Jungmann, and R. G. E. Timmermans, Phys. Rev. A. 79, 052512 (2009)",https://doi.org/10.1103/PhysRevA.79.052512,
56,Ba+,6p3/2,5d3/2,1.34,0.02,CCSD(T),2009,"B. K. Sahoo, L. W. Wansbeek, K. Jungmann, and R. G. E. Timmermans, Phys. Rev. A. 79, 052512 (2009)",https://doi.org/10.1103/PhysRevA.79.052512,
56,Ba+,7p3/2,5d3/2,0.16,0.01,CCSD(T),2009,"B. K. Sahoo, L. W. Wansbeek, K. Jungmann, and R. G. E. Timmermans, Phys. Rev. A. 79, 052512 (2009)",https://doi.org/10.1103/PhysRevA.79.052512,
56,Ba+,8p3/2,5d3/2,0.07,0.02,CCSD(T),2009,"B. K. Sahoo, L. W. Wansbeek, K. Jungmann, and R. G. E. Timmermans, Phys. Rev. A. 79, 052512 (2009)",https://doi.org/10.1103/PhysRevA.79.052512,
56,Ba+,4f5/2,5d3/2,3.75,0.11,CCSD(T),2009,"B. K. Sahoo, L. W. Wansbeek, K. Jungmann, and R. G. E. Timmermans, Phys. Rev. A. 79, 052512 (2009)",https://doi.org/10.1103/PhysRevA.79.052512,
56,Ba+,5f5/2,5d3/2,1.59,0.08,CCSD(T),2009,"B. K. Sahoo, L. W. Wansbeek, K. Jungmann, and R. G. E. Timmermans, Phys. Rev. A. 79, 052512 (2009)",https://doi.org/10.1103/PhysRevA.79.052512,
56,Ba+,6f5/2,5d3/2,0.17,0.02,CCSD(T),2009,"B. K. Sahoo, L. W. Wansbeek, K. Jungmann, and R. G. E. Timmermans, Phys. Rev. A. 79, 052512 (2009)",https://doi.org/10.1103/PhysRevA.79.052512,
56,Ba+,6p3/2,5d5/2,4.02,0.07,CCSD(T),2009,"B. K. Sahoo, L. W. Wansbeek, K. Jungmann, and R. G. E. Timmermans, Phys. Rev. A. 79, 052512 (2009)",https://doi.org/10.1103/PhysRevA.79.052512,
56,Ba+,7p3/2,5d5/2,0.46,0.01,CCSD(T),2009,"B. K. Sahoo, L. W. Wansbeek, K. Jungmann, and R. G. E. Timmermans, Phys. Rev. A. 79, 052512 (2009)",https://doi.org/10.1103/PhysRevA.79.052512,
56,Ba+,8p3/2,5d5/2,0.21,0.02,CCSD(T),2009,"B. K. Sahoo, L. W. Wansbeek, K. Jungmann, and R. G. E. Timmermans, Phys. Rev. A. 79, 052512 (2009)",https://doi.org/10.1103/PhysRevA.79.052512,
56,Ba+,4f5/2,5d5/2,1.08,0.04,CCSD(T),2009,"B. K. Sahoo, L. W. Wansbeek, K. Jungmann, and R. G. E. Timmermans, Phys. Rev. A. 79, 052512 (2009)",https://doi.org/10.1103/PhysRevA.79.052512,
56,Ba+,5f5/2,5d5/2,0.45,0.07,CCSD(T),2009,"B. K. Sahoo, L. W. Wansbeek, K. Jungmann, and R. G. E. Timmermans, Phys. Rev. A. 79, 052512 (2009)",https://doi.org/10.1103/PhysRevA.79.052512,
56,Ba+,6f5/2,5d5/2,0.15,0.02,CCSD(T),2009,"B. K. Sahoo, L. W. Wansbeek, K. Jungmann, and R. G. E. Timmermans, Phys. Rev. A. 79, 052512 (2009)",https://doi.org/10.1103/PhysRevA.79.052512,
56,Ba+,4f7/2,5d5/2,4.84,0.05,CCSD(T),2009,"B. K. Sahoo, L. W. Wansbeek, K. Jungmann, and R. G. E. Timmermans, Phys. Rev. A. 79, 052512 (2009)",https://doi.org/10.1103/PhysRevA.79.052512,
56,Ba+,5f7/2,5d5/2,2.47,0.06,CCSD(T),2009,"B. K. Sahoo, L. W. Wansbeek, K. Jungmann, and R. G. E. Timmermans, Phys. Rev. A. 79, 052512 (2009)",https://doi.org/10.1103/PhysRevA.79.052512,
